予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"34994","2027/07/21","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34995","2027/07/28","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"34995","2027/07/28","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35002","2027/08/04","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35002","2027/08/04","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35003","2027/08/11","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35003","2027/08/11","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35018","2027/08/18","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35018","2027/08/18","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35019","2027/08/25","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35019","2027/08/25","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35756","2027/06/18","2","1","株式会社安江工務店","170"," ",""," ","","R01","会場料収入","0018","鶴","177200.0000","1","141760.0000","128873.0000","0.0000","12887.0000","割引","20.00","35440.0000"
"35756","2027/06/18","2","2","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35756","2027/06/18","2","3","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"35756","2027/06/18","9999","4","株式会社安江工務店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","6210.0000","128","794880.0000","658688.0000","64000.0000","72192.0000","","0.00","0.0000"
"35756","2027/06/18","2","4","株式会社安江工務店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","128","774400.0000","640000.0000","64000.0000","70400.0000","","0.00","0.0000"
"35756","2027/06/18","2","4","株式会社安江工務店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","128","20480.0000","18688.0000","0.0000","1792.0000","","0.00","0.0000"
"35756","2027/06/18","2","5","株式会社安江工務店","170"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2300.0000","160","368000.0000","304133.0000","30413.0000","33454.0000","","0.00","0.0000"
"35756","2027/06/18","2","6","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0012","会場内吊看板　板のみ(600×3600","1100.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"35756","2027/06/18","2","7","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"35756","2027/06/18","2","8","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"35756","2027/06/18","2","9","株式会社安江工務店","170"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"35756","2027/06/18","2","10","株式会社安江工務店","170"," ",""," ","","B02","会議お飲物","0008","ペットボトルお茶(500ml)","363.0000","180","65340.0000","54000.0000","5400.0000","5940.0000","","0.00","0.0000"
"35756","2027/06/18","2","11","株式会社安江工務店","170"," ",""," ","","R02","会場料収入(宴会)","0018","富士","550.0000","160","0.0000","0.0000","0.0000","0.0000","割引","100.00","88000.0000"
"35762","2027/05/31","2","1","大阪市立松原第五中学校","290"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","171","558657.0000","461700.0000","46170.0000","50787.0000","","0.00","0.0000"
"35762","2027/05/31","2","2","大阪市立松原第五中学校","290"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","171","11286.0000","10260.0000","0.0000","1026.0000","","0.00","0.0000"
"35793","2027/06/10","2","1","大阪市立天満中学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","171","558657.0000","461700.0000","46170.0000","50787.0000","","0.00","0.0000"
"35793","2027/06/10","2","2","大阪市立天満中学校","115"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","171","11286.0000","10260.0000","0.0000","1026.0000","","0.00","0.0000"
"35793","2027/06/10","3","3","大阪市立天満中学校","115"," ",""," ","","R01","会場料収入","0019","紬","151200.0000","1","151200.0000","137455.0000","0.0000","13745.0000","","0.00","0.0000"
"35899","2027/06/08","3","1","大阪市立天満中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","130","424710.0000","351000.0000","35100.0000","38610.0000","","0.00","0.0000"
"35899","2027/06/08","3","2","大阪市立天満中学校","170"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","130","8580.0000","7800.0000","0.0000","780.0000","","0.00","0.0000"
"36042","2027/06/09","3","2","日比谷総合設備株式会社 東海支店","170"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B","2300.0000","115","264500.0000","218596.0000","21859.0000","24045.0000","","0.00","0.0000"
"36042","2027/06/09","3","4","日比谷総合設備株式会社 東海支店","170"," ",""," ","","R01","会場料収入","0018","鶴","319000.0000","1","319000.0000","290000.0000","0.0000","29000.0000","","0.00","0.0000"
"36042","2027/06/09","3","5","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"36042","2027/06/09","3","6","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","2","66000.0000","60000.0000","0.0000","6000.0000","","0.00","0.0000"
"36042","2027/06/09","3","7","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0069","会場内吊看板　ﾎﾃﾙ作成(600×360","15125.0000","2","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"36042","2027/06/09","3","8","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0016","式次第　ﾎﾃﾙ作成(900×1800)","15125.0000","1","15125.0000","13750.0000","0.0000","1375.0000","","0.00","0.0000"
"36042","2027/06/09","3","9","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"36042","2027/06/09","3","10","日比谷総合設備株式会社 東海支店","170"," ",""," ","","R01","会場料収入","0026","葵","28600.0000","1","28600.0000","26000.0000","0.0000","2600.0000","","0.00","0.0000"
"36042","2027/06/09","9999","11","日比谷総合設備株式会社 東海支店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","7420.0000","92","682640.0000","565432.0000","55200.0000","62008.0000","","0.00","0.0000"
"36042","2027/06/09","3","11","日比谷総合設備株式会社 東海支店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","92","667920.0000","552000.0000","55200.0000","60720.0000","","0.00","0.0000"
"36042","2027/06/09","3","11","日比谷総合設備株式会社 東海支店","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","92","14720.0000","13432.0000","0.0000","1288.0000","","0.00","0.0000"
"36042","2027/06/09","3","12","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0002","スクリーン(2400×1800)","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"36042","2027/06/09","3","13","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"36042","2027/06/09","3","14","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"36042","2027/06/09","3","15","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク(ご宴会)","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"36042","2027/06/09","3","16","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"36042","2027/06/09","3","17","日比谷総合設備株式会社 東海支店","170"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","5","88000.0000","80000.0000","0.0000","8000.0000","","0.00","0.0000"
"36156","2027/08/20","1","11","住友理工労働組合","260"," ",""," ","","R01","会場料収入","0018","鶴","473000.0000","1","428640.0000","389673.0000","0.0000","38967.0000","割引","0.00","44360.0000"
"36156","2027/08/20","1","12","住友理工労働組合","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"36156","2027/08/20","1","13","住友理工労働組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","LAN回線使用料(無線ルーター)","11000.0000","1","5500.0000","5000.0000","0.0000","500.0000","割引","50.00","5500.0000"
"36156","2027/08/20","1","15","住友理工労働組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"36156","2027/08/20","1","16","住友理工労働組合","260"," ",""," ","","R01","会場料収入","0028","白川","17300.0000","1","17300.0000","15728.0000","0.0000","1572.0000","","0.00","0.0000"
"36157","2027/08/21","5","1","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0024","楓","206000.0000","1","164800.0000","149819.0000","0.0000","14981.0000","割引","20.00","41200.0000"
"36157","2027/08/21","5","2","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","3","3300.0000","3000.0000","0.0000","300.0000","割引","0.00","6600.0000"
"36157","2027/08/21","5","3","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"36157","2027/08/21","5","4","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"36157","2027/08/21","5","5","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0012","会場内吊看板　板のみ(600×3600","1100.0000","1","1100.0000","1000.0000","0.0000","100.0000","","0.00","0.0000"
"36157","2027/08/21","5","6","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"36157","2027/08/21","5","8","生協労連東海地方連合会","300"," ",""," ","","R02","会場料収入(宴会)","0014","葵","119.0000","14","1666.0000","1515.0000","0.0000","151.0000","","0.00","0.0000"
"36157","2027/08/21","5","9","生協労連東海地方連合会","300"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","14","25410.0000","21000.0000","2100.0000","2310.0000","","0.00","0.0000"
"36157","2027/08/21","5","10","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0025","橘","31200.0000","1","24960.0000","22691.0000","0.0000","2269.0000","割引","20.00","6240.0000"
"36157","2027/08/21","5","11","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","1650.0000","1500.0000","0.0000","150.0000","","0.00","0.0000"
"36157","2027/08/21","5","12","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0004","錦","54900.0000","1","43920.0000","39928.0000","0.0000","3992.0000","割引","20.00","10980.0000"
"36157","2027/08/21","5","13","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","1650.0000","1500.0000","0.0000","150.0000","","0.00","0.0000"
"36157","2027/08/21","5","14","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0026","葵","30300.0000","1","24240.0000","22037.0000","0.0000","2203.0000","割引","20.00","6060.0000"
"36157","2027/08/21","5","15","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"36157","2027/08/21","5","16","生協労連東海地方連合会","300"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","47","103400.0000","85455.0000","8545.0000","9400.0000","","0.00","0.0000"
"36157","2027/08/21","5","17","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0024","楓","123500.0000","1","98800.0000","89819.0000","0.0000","8981.0000","割引","20.00","24700.0000"
"36157","2027/08/21","5","18","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","3","3300.0000","3000.0000","0.0000","300.0000","割引","0.00","6600.0000"
"36157","2027/08/21","5","19","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"36157","2027/08/21","5","20","生協労連東海地方連合会","300"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"36157","2027/08/21","5","21","生協労連東海地方連合会","300"," ",""," ","","R01","会場料収入","0024","楓","96000.0000","1","19200.0000","17455.0000","0.0000","1745.0000","割引","80.00","76800.0000"
"36157","2027/08/21","5","22","生協労連東海地方連合会","300"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1540.0000","3","4620.0000","4200.0000","0.0000","420.0000","","0.00","0.0000"
"36157","2027/08/21","9999","23","生協労連東海地方連合会","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","48","298080.0000","247008.0000","24000.0000","27072.0000","","0.00","0.0000"
"36157","2027/08/21","5","23","生協労連東海地方連合会","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","48","290400.0000","240000.0000","24000.0000","26400.0000","","0.00","0.0000"
"36157","2027/08/21","5","23","生協労連東海地方連合会","300","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","48","7680.0000","7008.0000","0.0000","672.0000","","0.00","0.0000"
"36336","2027/06/07","3","1","神戸市立有野北中学校","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","140","457380.0000","378000.0000","37800.0000","41580.0000","","0.00","0.0000"
