予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"33931","2027/09/04","9","12","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","R01","会場料収入","0026","葵","97800.0000","1","58680.0000","53346.0000","0.0000","5334.0000","割引","40.00","39120.0000"
"33931","2027/09/04","9","13","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1100.0000","50","55000.0000","50000.0000","0.0000","5000.0000","","0.00","0.0000"
"33931","2027/09/04","9","14","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1100.0000","44","48400.0000","44000.0000","0.0000","4400.0000","","0.00","0.0000"
"33931","2027/09/04","9","15","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1100.0000","11","12100.0000","11000.0000","0.0000","1100.0000","","0.00","0.0000"
"33931","2027/09/04","9","16","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1815.0000","3","5445.0000","4950.0000","0.0000","495.0000","","0.00","0.0000"
"33931","2027/09/04","9","17","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","R01","会場料収入","0003","桐","36720.0000","1","36720.0000","33382.0000","0.0000","3338.0000","","0.00","0.0000"
"34818","2027/10/21","9999","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","5000.0000","109","545000.0000","451914.0000","43600.0000","49486.0000","","0.00","0.0000"
"34818","2027/10/21","7","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","109","527560.0000","436000.0000","43600.0000","47960.0000","","0.00","0.0000"
"34818","2027/10/21","7","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","109","17440.0000","15914.0000","0.0000","1526.0000","","0.00","0.0000"
"34818","2027/10/21","7","2","中部地方保護司連盟","170"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2300.0000","109","250700.0000","207191.0000","20719.0000","22790.0000","","0.00","0.0000"
"34818","2027/10/21","7","3","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0018","鶴","248100.0000","1","248100.0000","225546.0000","0.0000","22554.0000","","0.00","0.0000"
"34818","2027/10/21","7","4","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0004","錦","76900.0000","1","76900.0000","69910.0000","0.0000","6990.0000","","0.00","0.0000"
"34818","2027/10/21","7","5","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0020","紬(1)","109000.0000","1","109000.0000","99091.0000","0.0000","9909.0000","","0.00","0.0000"
"34818","2027/10/21","7","6","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0021","紬(2)","99300.0000","1","99300.0000","90273.0000","0.0000","9027.0000","","0.00","0.0000"
"34818","2027/10/21","7","8","中部地方保護司連盟","170"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","9","16335.0000","13500.0000","1350.0000","1485.0000","","0.00","0.0000"
"34850","2027/11/13","1","1","日本ローカルネットワークシステム協同組合","260"," ",""," ","","R01","会場料収入","0018","鶴","389900.0000","1","331415.0000","301287.0000","0.0000","30128.0000","割引","15.00","58485.0000"
"34850","2027/11/13","1","2","日本ローカルネットワークシステム協同組合","260"," ",""," ","","R01","会場料収入","0025","橘","31200.0000","1","31200.0000","28364.0000","0.0000","2836.0000","","0.00","0.0000"
"34850","2027/11/13","1","3","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","7","8800.0000","8000.0000","0.0000","800.0000","割引","0.00","6600.0000"
"34850","2027/11/13","1","4","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"34850","2027/11/13","1","5","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2300)","16500.0000","1","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"34850","2027/11/13","1","6","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"34850","2027/11/13","1","7","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0011","会場内吊看板(外注,600×3600)","30250.0000","1","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"34850","2027/11/13","1","8","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0035","LAN回線使用料","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"34850","2027/11/13","1","9","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","6","19800.0000","18000.0000","0.0000","1800.0000","","0.00","0.0000"
"34850","2027/11/13","1","10","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0047","投げ入れ花","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"34850","2027/11/13","1","11","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M10","ミスク(会議ミスク)","0001","ペットボトルお茶持ち込み料","110.0000","200","11000.0000","10000.0000","0.0000","1000.0000","割引","50.00","11000.0000"
"34850","2027/11/13","1","12","日本ローカルネットワークシステム協同組合","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A","2000.0000","200","400000.0000","330580.0000","33057.0000","36363.0000","","0.00","0.0000"
"34850","2027/11/13","9999","13","日本ローカルネットワークシステム協同組合","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食)","6050.0000","160","968000.0000","800000.0000","80000.0000","88000.0000","","0.00","0.0000"
"34850","2027/11/13","1","13","日本ローカルネットワークシステム協同組合","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","160","968000.0000","800000.0000","80000.0000","88000.0000","","0.00","0.0000"
"34892","2027/11/27","1","1","株式会社エクシード研修会","250"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","25","55000.0000","45455.0000","4545.0000","5000.0000","","0.00","0.0000"
"34892","2027/11/27","1","2","株式会社エクシード研修会","250"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2600.0000","254","660400.0000","545786.0000","54578.0000","60036.0000","","0.00","0.0000"
"34892","2027/11/27","1","3","株式会社エクシード研修会","250"," ",""," ","","M03","内部オプション(宴会備品)","0001","マイク(ご宴会)","3300.0000","3","0.0000","0.0000","0.0000","0.0000","割引","100.00","9900.0000"
"34892","2027/11/27","1","4","株式会社エクシード研修会","250"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"34892","2027/11/27","1","5","株式会社エクシード研修会","250"," ",""," ","","M03","内部オプション(宴会備品)","0031","ホワイトボード(ご宴会)","1650.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1650.0000"
"34892","2027/11/27","1","6","株式会社エクシード研修会","250"," ",""," ","","M03","内部オプション(宴会備品)","0046","スクリーン(1800×1800。ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"34892","2027/11/27","1","7","株式会社エクシード研修会","250"," ",""," ","","M03","内部オプション(宴会備品)","0053","プロジェクター(5000lm)","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"34892","2027/11/27","1","8","株式会社エクシード研修会","250"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","25","440000.0000","400000.0000","0.0000","40000.0000","","0.00","0.0000"
"34892","2027/11/27","9999","9","株式会社エクシード研修会","250","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","折衷大皿料理","6210.0000","259","1608390.0000","1332814.0000","129500.0000","146076.0000","","0.00","0.0000"
"34892","2027/11/27","1","9","株式会社エクシード研修会","250","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","259","1566950.0000","1295000.0000","129500.0000","142450.0000","","0.00","0.0000"
"34892","2027/11/27","1","9","株式会社エクシード研修会","250","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","259","41440.0000","37814.0000","0.0000","3626.0000","","0.00","0.0000"
"34922","2027/11/29","1","1","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","2","株式会社三和化学研究所","220"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"34922","2027/11/29","1","3","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","4","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","5","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","6","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","7","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","8","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","9","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","10","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","11","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","12","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34922","2027/11/29","1","13","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"34957","2027/11/24","1","3","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","115"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","140","457380.0000","378000.0000","37800.0000","41580.0000","","0.00","0.0000"
"34957","2027/11/24","1","10","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","115"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","143000.0000","130000.0000","0.0000","13000.0000","","0.00","0.0000"
"34957","2027/11/24","1","11","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","115"," ",""," ","","R01","会場料収入","0016","鶴(1)","154000.0000","1","154000.0000","140000.0000","0.0000","14000.0000","","0.00","0.0000"
"34957","2027/11/24","1","12","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","115"," ",""," ","","R01","会場料収入","0021","紬(2)","185900.0000","1","185900.0000","169000.0000","0.0000","16900.0000","","0.00","0.0000"
"34957","2027/11/24","1","13","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","115"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","180000.0000","163637.0000","0.0000","16363.0000","","0.00","0.0000"
"34980","2027/11/20","9999","1","名古屋市ソフトボール協会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","4840.0000","100","484000.0000","400000.0000","40000.0000","44000.0000","","0.00","0.0000"
"34980","2027/11/20","1","1","名古屋市ソフトボール協会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","100","484000.0000","400000.0000","40000.0000","44000.0000","","0.00","0.0000"
"34980","2027/11/20","1","2","名古屋市ソフトボール協会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","100","200000.0000","165290.0000","16529.0000","18181.0000","","0.00","0.0000"
"34980","2027/11/20","1","9","名古屋市ソフトボール協会","260"," ",""," ","","R02","会場料収入(宴会)","0004","鶴","177200.0000","1","88600.0000","80546.0000","0.0000","8054.0000","割引","50.00","88600.0000"
"34980","2027/11/20","1","10","名古屋市ソフトボール協会","260"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"34980","2027/11/20","1","11","名古屋市ソフトボール協会","260"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"35026","2027/09/01","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35026","2027/09/01","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35027","2027/09/08","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35027","2027/09/08","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35028","2027/09/15","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35028","2027/09/15","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35029","2027/09/22","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35029","2027/09/22","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35080","2027/09/29","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35080","2027/09/29","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35081","2027/10/06","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35081","2027/10/06","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35096","2027/10/13","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35096","2027/10/13","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35097","2027/10/20","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35097","2027/10/20","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35110","2027/10/27","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35110","2027/10/27","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35111","2027/11/03","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35111","2027/11/03","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35112","2027/11/10","1","1","名古屋市中川区倫理法人会","290"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35112","2027/11/10","1","2","名古屋市中川区倫理法人会","290"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35113","2027/11/17","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35113","2027/11/17","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35135","2027/11/24","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"35135","2027/11/24","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35656","2027/10/08","2","1","愛知県生コンクリート工業組合","260"," ",""," ","","R01","会場料収入","0019","会場料「紬」","332700.0000","1","332700.0000","302455.0000","0.0000","30245.0000","","0.00","0.0000"
"35656","2027/10/08","2","2","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35656","2027/10/08","2","3","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"35656","2027/10/08","2","4","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"35656","2027/10/08","2","5","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","1","550.0000","500.0000","0.0000","50.0000","","0.00","0.0000"
"35656","2027/10/08","2","6","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0011","会場内吊看板(外注,600×3600)","30250.0000","1","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"35656","2027/10/08","2","7","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0016","式次第(ホテル作成)","15125.0000","1","15125.0000","13750.0000","0.0000","1375.0000","","0.00","0.0000"
"35656","2027/10/08","2","8","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","音出ケーブル","1650.0000","1","1650.0000","1500.0000","0.0000","150.0000","","0.00","0.0000"
"35656","2027/10/08","2","9","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","前垂れ","220.0000","13","2860.0000","2600.0000","0.0000","260.0000","","0.00","0.0000"
"35656","2027/10/08","2","10","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","受付用スタンド","330.0000","5","1650.0000","1500.0000","0.0000","150.0000","","0.00","0.0000"
"35656","2027/10/08","2","11","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","ステージ設営費","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35656","2027/10/08","2","14","愛知県生コンクリート工業組合","260"," ",""," ","","M02","内部オプション(会議備品)","0099","ステージ設営費","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"35656","2027/10/08","2","15","愛知県生コンクリート工業組合","260"," ",""," ","","B01","ご宴会お飲物","0004","飲み放題C","2800.0000","85","238000.0000","196695.0000","19669.0000","21636.0000","","0.00","0.0000"
"35656","2027/10/08","2","16","愛知県生コンクリート工業組合","260"," ",""," ","","M06","外部オプション(コンパ)","0001","コンパニオン","17600.0000","8","140800.0000","128000.0000","0.0000","12800.0000","","0.00","0.0000"
"35656","2027/10/08","9999","17","愛知県生コンクリート工業組合","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食)","7260.0000","85","617100.0000","510000.0000","51000.0000","56100.0000","","0.00","0.0000"
"35656","2027/10/08","2","17","愛知県生コンクリート工業組合","260","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","85","617100.0000","510000.0000","51000.0000","56100.0000","","0.00","0.0000"
"35769","2027/10/02","2","1","魚国総本社名古屋ユニオン","260"," ",""," ","","R01","会場料収入","0024","楓","68500.0000","1","68500.0000","62273.0000","0.0000","6227.0000","","0.00","0.0000"
"35769","2027/10/02","2","2","魚国総本社名古屋ユニオン","260"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"35769","2027/10/02","2","3","魚国総本社名古屋ユニオン","260"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"35769","2027/10/02","2","4","魚国総本社名古屋ユニオン","260"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
