予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"28270","2025/03/15","9999","12","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6904.0000","2","13808.0000","11434.0000","1120.0000","1254.0000","","0.00","0.0000"
"28270","2025/03/15","1","12","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6776.0000","2","13552.0000","11200.0000","1120.0000","1232.0000","","0.00","0.0000"
"28270","2025/03/15","1","12","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","128.0000","2","256.0000","234.0000","0.0000","22.0000","","0.00","0.0000"
"28270","2025/03/15","1","13","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200"," ",""," ","","M03","内部オプション(宴会備品)","0021","席札(短冊。ご宴会)","110.0000","23","0.0000","0.0000","0.0000","0.0000","割引","100.00","2530.0000"
"28270","2025/03/15","1","14","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"28270","2025/03/15","1","15","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","20","44000.0000","36364.0000","3636.0000","4000.0000","","0.00","0.0000"
"28270","2025/03/15","1","16","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200"," ",""," ","","990","標準税率消費税調整","0001","標準税率消費税調整","49.0000","1","49.0000","0.0000","0.0000","49.0000","","0.00","0.0000"
"28270","2025/03/15","1","17","大豊工業㈱工長会　※幹事15:30/受付(1F玄関)16:30/総会18:00/宴会18:30","200"," ",""," ","","991","標準税率課税調整","0001","標準税率課税調整","49.0000","-1","-49.0000","-49.0000","0.0000","0.0000","","0.00","0.0000"
"28272","2025/03/08","9999","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","90","558900.0000","463140.0000","45000.0000","50760.0000","","0.00","0.0000"
"28272","2025/03/08","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","90","544500.0000","450000.0000","45000.0000","49500.0000","","0.00","0.0000"
"28272","2025/03/08","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","90","14400.0000","13140.0000","0.0000","1260.0000","","0.00","0.0000"
"28272","2025/03/08","1","2","トヨタ押さえ","200"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","90","180000.0000","148761.0000","14876.0000","16363.0000","","0.00","0.0000"
"28272","2025/03/08","2","3","トヨタ押さえ","200"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"28273","2025/03/15","9999","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","90","558900.0000","463140.0000","45000.0000","50760.0000","","0.00","0.0000"
"28273","2025/03/15","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","90","544500.0000","450000.0000","45000.0000","49500.0000","","0.00","0.0000"
"28273","2025/03/15","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","90","14400.0000","13140.0000","0.0000","1260.0000","","0.00","0.0000"
"28273","2025/03/15","1","2","トヨタ押さえ","200"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","90","180000.0000","148761.0000","14876.0000","16363.0000","","0.00","0.0000"
"28273","2025/03/15","2","3","トヨタ押さえ","200"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"28274","2025/03/22","9999","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","90","558900.0000","463140.0000","45000.0000","50760.0000","","0.00","0.0000"
"28274","2025/03/22","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","90","544500.0000","450000.0000","45000.0000","49500.0000","","0.00","0.0000"
"28274","2025/03/22","1","1","トヨタ押さえ","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","90","14400.0000","13140.0000","0.0000","1260.0000","","0.00","0.0000"
"28274","2025/03/22","1","2","トヨタ押さえ","200"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","90","180000.0000","148761.0000","14876.0000","16363.0000","","0.00","0.0000"
"28274","2025/03/22","2","3","トヨタ押さえ","200"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"28279","2025/03/08","1","1","トヨタ押さえ","350"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"28279","2025/03/08","1","2","トヨタ押さえ","350"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","20","40000.0000","33059.0000","3305.0000","3636.0000","","0.00","0.0000"
"28280","2025/03/15","1","1","トヨタ押さえ","350"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"28280","2025/03/15","1","2","トヨタ押さえ","350"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","20","40000.0000","33059.0000","3305.0000","3636.0000","","0.00","0.0000"
"28281","2025/03/22","1","1","トヨタ押さえ","350"," ",""," ","","M10","ミスク(会議ミスク)","0007","チャーム","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"28281","2025/03/22","1","2","トヨタ押さえ","350"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","20","40000.0000","33059.0000","3305.0000","3636.0000","","0.00","0.0000"
"30905","2025/03/20","1","1","桐蔭学園高等学校　※錦12:00-荷物置き(班別で預けに来る)","250"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","134","437778.0000","361800.0000","36180.0000","39798.0000","","0.00","0.0000"
"30905","2025/03/20","1","2","桐蔭学園高等学校　※錦12:00-荷物置き(班別で預けに来る)","250"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","134","8844.0000","8040.0000","0.0000","804.0000","","0.00","0.0000"
"30905","2025/03/20","1","3","桐蔭学園高等学校　※錦12:00-荷物置き(班別で預けに来る)","250"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","2","6534.0000","5400.0000","540.0000","594.0000","","0.00","0.0000"
"30905","2025/03/20","1","4","桐蔭学園高等学校　※錦12:00-荷物置き(班別で預けに来る)","250"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","2","132.0000","120.0000","0.0000","12.0000","","0.00","0.0000"
"31469","2025/03/31","1","1","名鉄観光サービス㈱ 令和7年度新入社員研修","350"," ",""," ","","R01","会場料収入","0017","鶴(2)","340400.0000","1","238280.0000","216619.0000","0.0000","21661.0000","割引","30.00","102120.0000"
"31469","2025/03/31","1","12","名鉄観光サービス㈱ 令和7年度新入社員研修","350"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"31469","2025/03/31","1","17","名鉄観光サービス㈱ 令和7年度新入社員研修","350"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"31469","2025/03/31","1","20","名鉄観光サービス㈱ 令和7年度新入社員研修","350"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"31469","2025/03/31","25","34","名鉄観光サービス㈱ 令和7年度新入社員研修","350"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1650.0000","6","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"31708","2025/03/05","1","1","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"31708","2025/03/05","1","2","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"31709","2025/03/12","1","1","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"31709","2025/03/12","1","2","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"31710","2025/03/19","1","1","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"31710","2025/03/19","1","2","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"31711","2025/03/26","1","1","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"31711","2025/03/26","1","2","名古屋市中川区倫理法人会 セミナー会場","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"31964","2025/03/22","9999","1","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","7420.0000","88","652960.0000","540848.0000","52800.0000","59312.0000","","0.00","0.0000"
"31964","2025/03/22","1","1","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","7260.0000","88","638880.0000","528000.0000","52800.0000","58080.0000","","0.00","0.0000"
"31964","2025/03/22","1","1","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","88","14080.0000","12848.0000","0.0000","1232.0000","","0.00","0.0000"
"31964","2025/03/22","1","2","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","3120.0000","85","265200.0000","219174.0000","21917.0000","24109.0000","","0.00","0.0000"
"31964","2025/03/22","1","5","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","M06","外部オプション(コンパ)","0004","コンパニオンお持込料","1760.0000","39","68640.0000","62400.0000","0.0000","6240.0000","","0.00","0.0000"
"31964","2025/03/22","1","6","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","R02","会場料収入(宴会)","0019","富士(1)","181300.0000","1","72520.0000","65928.0000","0.0000","6592.0000","割引","60.00","108780.0000"
"31964","2025/03/22","1","7","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","M03","内部オプション(宴会備品)","0099","ビール・つまみ・茶客室部屋入れ","1210.0000","75","90750.0000","82500.0000","0.0000","8250.0000","","0.00","0.0000"
"31964","2025/03/22","1","8","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","990","標準税率消費税調整","0001","標準税率消費税調整","48.0000","1","48.0000","0.0000","0.0000","48.0000","","0.00","0.0000"
"31964","2025/03/22","1","9","大豊工業㈱組長会　※畳　※3時間宴会(18:00総会,18:30-21:00宴会)","180"," ",""," ","","991","標準税率課税調整","0001","標準税率課税調整","48.0000","-1","-48.0000","-48.0000","0.0000","0.0000","","0.00","0.0000"
"32319","2025/03/13","1","1","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","R01","会場料収入","0024","楓","68500.0000","1","68500.0000","62273.0000","0.0000","6227.0000","","0.00","0.0000"
"32319","2025/03/13","1","2","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用ﾃｰﾌﾞﾙｸﾛｽ","330.0000","15","4950.0000","4500.0000","0.0000","450.0000","","0.00","0.0000"
"32319","2025/03/13","1","3","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","4400.0000","4000.0000","0.0000","400.0000","","0.00","0.0000"
"32319","2025/03/13","1","4","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","500.0000","30","15000.0000","12398.0000","1239.0000","1363.0000","","0.00","0.0000"
"32319","2025/03/13","2","5","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","R01","会場料収入","0018","鶴","177200.0000","1","177200.0000","161091.0000","0.0000","16109.0000","","0.00","0.0000"
"32319","2025/03/13","2","6","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0068","会議用ﾃｰﾌﾞﾙｸﾛｽ","330.0000","40","13200.0000","12000.0000","0.0000","1200.0000","","0.00","0.0000"
"32319","2025/03/13","2","7","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","B02","会議お飲物","0001","ホットコーヒー","500.0000","80","40000.0000","33059.0000","3305.0000","3636.0000","","0.00","0.0000"
"32319","2025/03/13","2","8","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","4","8800.0000","8000.0000","0.0000","800.0000","","0.00","0.0000"
"32319","2025/03/13","2","9","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","3","9900.0000","9000.0000","0.0000","900.0000","","0.00","0.0000"
"32319","2025/03/13","2","10","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0025","金屏風","5500.0000","2","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"32319","2025/03/13","2","11","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"32319","2025/03/13","2","12","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"32319","2025/03/13","2","13","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0047","投げ入れ花","16500.0000","1","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"32319","2025/03/13","2","14","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0021","前垂れ","220.0000","10","2200.0000","2000.0000","0.0000","200.0000","","0.00","0.0000"
"32319","2025/03/13","2","15","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0023","三角席札(ケース付)","220.0000","80","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"32319","2025/03/13","2","16","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0016","式次第　ﾎﾃﾙ作成(900×1800)","12100.0000","1","12100.0000","11000.0000","0.0000","1100.0000","","0.00","0.0000"
"32319","2025/03/13","2","17","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M02","内部オプション(会議備品)","0069","会場内吊看板　ﾎﾃﾙ作成(600×360","12100.0000","1","12100.0000","11000.0000","0.0000","1100.0000","","0.00","0.0000"
"32319","2025/03/13","2","18","全国サンタック防水工事業協同組合　2024年度通常総会","170"," ",""," ","","M10","ミスク(会議ミスク)","0003","土産(ホテル)","2500.0000","80","200000.0000","181819.0000","0.0000","18181.0000","","0.00","0.0000"
"32319","2025/03/13","9999","19","全国サンタック防水工事業協同組合　2024年度通常総会","170","F07","着席ビュッフェ","0009","着席ビュッフェ"," ",""," ","着席ビュッフェ","6210.0000","80","496800.0000","411680.0000","40000.0000","45120.0000","","0.00","0.0000"
"32319","2025/03/13","3","19","全国サンタック防水工事業協同組合　2024年度通常総会","170","F07","着席ビュッフェ","0009","着席ビュッフェ","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","80","484000.0000","400000.0000","40000.0000","44000.0000","","0.00","0.0000"
