予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"32330","2026/11/07","1","3","東海・的山大島会","280"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A","2000.0000","45","90000.0000","74381.0000","7438.0000","8181.0000","","0.00","0.0000"
"32330","2026/11/07","1","5","東海・的山大島会","280"," ",""," ","","M02","内部オプション(会議備品)","0050","ビンゴゲーム","2200.0000","1","2200.0000","2000.0000","0.0000","200.0000","","0.00","0.0000"
"32330","2026/11/07","1","6","東海・的山大島会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32330","2026/11/07","1","7","東海・的山大島会","280"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","22000.0000","20000.0000","0.0000","2000.0000","割引","0.00","11000.0000"
"32330","2026/11/07","1","8","東海・的山大島会","280"," ",""," ","","R01","会場料収入","0017","会場延長料金","43400.0000","1","22000.0000","20000.0000","0.0000","2000.0000","割引","0.00","21400.0000"
"32332","2026/11/21","9999","1","名古屋市ソフトボール協会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","4840.0000","100","484000.0000","400000.0000","40000.0000","44000.0000","","0.00","0.0000"
"32332","2026/11/21","1","1","名古屋市ソフトボール協会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","100","484000.0000","400000.0000","40000.0000","44000.0000","","0.00","0.0000"
"32332","2026/11/21","1","2","名古屋市ソフトボール協会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2000.0000","100","200000.0000","165290.0000","16529.0000","18181.0000","","0.00","0.0000"
"32332","2026/11/21","1","9","名古屋市ソフトボール協会","260"," ",""," ","","R02","会場料収入(宴会)","0004","鶴","177200.0000","1","88600.0000","80546.0000","0.0000","8054.0000","割引","50.00","88600.0000"
"32332","2026/11/21","1","10","名古屋市ソフトボール協会","260"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32332","2026/11/21","1","11","名古屋市ソフトボール協会","260"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32388","2026/11/14","1","1","日本ローカルネットワークシステム協同組合","260"," ",""," ","","R01","会場料収入","0018","鶴","389900.0000","1","331415.0000","301287.0000","0.0000","30128.0000","割引","15.00","58485.0000"
"32388","2026/11/14","1","2","日本ローカルネットワークシステム協同組合","260"," ",""," ","","R01","会場料収入","0025","橘","31200.0000","1","31200.0000","28364.0000","0.0000","2836.0000","","0.00","0.0000"
"32388","2026/11/14","1","3","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2400)","17600.0000","1","17600.0000","16000.0000","0.0000","1600.0000","","0.00","0.0000"
"32388","2026/11/14","1","4","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0003","スクリーン(3000×2300)","16500.0000","1","16500.0000","15000.0000","0.0000","1500.0000","","0.00","0.0000"
"32388","2026/11/14","1","5","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"32388","2026/11/14","1","6","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","7","8800.0000","8000.0000","0.0000","800.0000","割引","0.00","6600.0000"
"32388","2026/11/14","1","7","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0011","会場内吊看板(外注,600×3600)","30250.0000","1","30250.0000","27500.0000","0.0000","2750.0000","","0.00","0.0000"
"32388","2026/11/14","1","8","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0047","投げ入れ花","11000.0000","1","11000.0000","10000.0000","0.0000","1000.0000","","0.00","0.0000"
"32388","2026/11/14","1","9","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0066","ステージ(1200×2400)","3300.0000","6","19800.0000","18000.0000","0.0000","1800.0000","","0.00","0.0000"
"32388","2026/11/14","1","10","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M02","内部オプション(会議備品)","0035","LAN回線使用料","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"32388","2026/11/14","1","11","日本ローカルネットワークシステム協同組合","260"," ",""," ","","M10","ミスク(会議ミスク)","0001","ペットボトルお茶持ち込み料","110.0000","200","11000.0000","10000.0000","0.0000","1000.0000","割引","50.00","11000.0000"
"32389","2026/11/23","1","1","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","2","株式会社三和化学研究所","220"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"32389","2026/11/23","1","3","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","4","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","5","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","6","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","7","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","8","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","9","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","10","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","11","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","12","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32389","2026/11/23","1","13","株式会社三和化学研究所","220"," ",""," ","","R01","会場料収入","0003","桐","30500.0000","1","30500.0000","27728.0000","0.0000","2772.0000","","0.00","0.0000"
"32548","2026/09/02","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32548","2026/09/02","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32549","2026/09/09","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32549","2026/09/09","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32550","2026/09/16","1","1","名古屋市中川区倫理法人会","290"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32550","2026/09/16","1","2","名古屋市中川区倫理法人会","290"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32551","2026/09/30","1","1","名古屋市中川区倫理法人会","290"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32551","2026/09/30","1","2","名古屋市中川区倫理法人会","290"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32552","2026/10/07","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32552","2026/10/07","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32553","2026/10/14","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32553","2026/10/14","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32554","2026/10/21","1","1","名古屋市中川区倫理法人会","180"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32554","2026/10/21","1","2","名古屋市中川区倫理法人会","180"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32556","2026/10/28","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32556","2026/10/28","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32592","2026/09/12","9999","1","三法会","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","4840.0000","82","396880.0000","328000.0000","32800.0000","36080.0000","","0.00","0.0000"
"32592","2026/09/12","1","1","三法会","200","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","82","396880.0000","328000.0000","32800.0000","36080.0000","","0.00","0.0000"
"32592","2026/09/12","1","2","三法会","200"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B","2300.0000","82","188600.0000","155869.0000","15586.0000","17145.0000","","0.00","0.0000"
"32592","2026/09/12","1","3","三法会","200"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B","150.0000","-82","-12300.0000","-10166.0000","-1016.0000","-1118.0000","","0.00","0.0000"
"33585","2026/11/13","9999","1","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170","F09","大皿卓盛料理","0001","大皿卓盛料理"," ",""," ","大皿卓盛料理","6210.0000","160","993600.0000","823360.0000","80000.0000","90240.0000","","0.00","0.0000"
"33585","2026/11/13","1","1","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170","F09","大皿卓盛料理","0001","大皿卓盛料理","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","160","968000.0000","800000.0000","80000.0000","88000.0000","","0.00","0.0000"
"33585","2026/11/13","1","1","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170","F09","大皿卓盛料理","0001","大皿卓盛料理","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","160","25600.0000","23360.0000","0.0000","2240.0000","","0.00","0.0000"
"33585","2026/11/13","1","2","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","160","352000.0000","290910.0000","29090.0000","32000.0000","","0.00","0.0000"
"33585","2026/11/13","3","3","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170"," ",""," ","","R02","会場料収入(宴会)","0007","紬","157520.0000","1","157520.0000","143200.0000","0.0000","14320.0000","","0.00","0.0000"
"33585","2026/11/13","3","4","中央コンサルタンツ株式会社　部課長会議　※富士たたみ　※富士→卓盛","170"," ",""," ","","F03","宴会別注・お子様料理・構成用","0008","別注料理","6655.0000","12","79860.0000","66000.0000","6600.0000","7260.0000","","0.00","0.0000"
"33805","2026/10/15","9999","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)"," ",""," ","ご宴会料理(立食ビュッフェ)","5000.0000","109","545000.0000","451914.0000","43600.0000","49486.0000","","0.00","0.0000"
"33805","2026/10/15","7","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","109","527560.0000","436000.0000","43600.0000","47960.0000","","0.00","0.0000"
"33805","2026/10/15","7","1","中部地方保護司連盟","170","F06","立食ビュッフェ","0011","ご宴会料理(立食ビュッフェ)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","109","17440.0000","15914.0000","0.0000","1526.0000","","0.00","0.0000"
"33805","2026/10/15","7","2","中部地方保護司連盟","170"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2300.0000","109","250700.0000","207191.0000","20719.0000","22790.0000","","0.00","0.0000"
"33805","2026/10/15","7","3","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0018","鶴","248100.0000","1","248100.0000","225546.0000","0.0000","22554.0000","","0.00","0.0000"
"33805","2026/10/15","7","4","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0004","錦","76900.0000","1","76900.0000","69910.0000","0.0000","6990.0000","","0.00","0.0000"
"33805","2026/10/15","7","5","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0020","紬(1)","109000.0000","1","109000.0000","99091.0000","0.0000","9909.0000","","0.00","0.0000"
"33805","2026/10/15","7","6","中部地方保護司連盟","170"," ",""," ","","R01","会場料収入","0021","紬(2)","99300.0000","1","99300.0000","90273.0000","0.0000","9027.0000","","0.00","0.0000"
"33805","2026/10/15","7","7","中部地方保護司連盟","170"," ",""," ","","M10","ミスク(会議ミスク)","0014","ペットボトルお茶(500ml)","66.0000","9","594.0000","540.0000","0.0000","54.0000","","0.00","0.0000"
"33805","2026/10/15","7","8","中部地方保護司連盟","170"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","9","16335.0000","13500.0000","1350.0000","1485.0000","","0.00","0.0000"
"33890","2026/10/10","1","1","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","R01","会場料収入","0016","鶴(1)","106000.0000","1","106000.0000","96364.0000","0.0000","9636.0000","","0.00","0.0000"
"33890","2026/10/10","1","2","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33890","2026/10/10","1","3","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M02","内部オプション(会議備品)","0008","プロジェクター(3000～3500lm)","33000.0000","1","33000.0000","30000.0000","0.0000","3000.0000","","0.00","0.0000"
"33890","2026/10/10","1","4","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M02","内部オプション(会議備品)","0072","ワイヤレスマイク","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"33890","2026/10/10","1","5","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M02","内部オプション(会議備品)","0065","演台","5500.0000","1","5500.0000","5000.0000","0.0000","500.0000","","0.00","0.0000"
"33890","2026/10/10","2","6","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","R02","会場料収入(宴会)","0006","鶴(2)","108500.0000","1","54250.0000","49319.0000","0.0000","4931.0000","割引","50.00","54250.0000"
"33890","2026/10/10","9999","7","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","70","434700.0000","360220.0000","35000.0000","39480.0000","","0.00","0.0000"
"33890","2026/10/10","2","7","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","70","423500.0000","350000.0000","35000.0000","38500.0000","","0.00","0.0000"
"33890","2026/10/10","2","7","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","70","11200.0000","10220.0000","0.0000","980.0000","","0.00","0.0000"
"33890","2026/10/10","2","8","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","70","154000.0000","127273.0000","12727.0000","14000.0000","","0.00","0.0000"
"33890","2026/10/10","2","9","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33890","2026/10/10","2","10","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33890","2026/10/10","1","11","ＪＡＭ美和ロック労働組合　第58回定期大会　会場変更可","280"," ",""," ","","M02","内部オプション(会議備品)","0064","司会台","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"33921","2026/11/25","9","3","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","140","457380.0000","378000.0000","37800.0000","41580.0000","","0.00","0.0000"
"33921","2026/11/25","9","4","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","M10","ミスク(会議ミスク)","0014","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"33921","2026/11/25","10","10","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","143000.0000","130000.0000","0.0000","13000.0000","","0.00","0.0000"
"33921","2026/11/25","11","11","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","R01","会場料収入","0016","鶴(1)","154000.0000","1","154000.0000","140000.0000","0.0000","14000.0000","","0.00","0.0000"
"33921","2026/11/25","2","12","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","R01","会場料収入","0021","紬(2)","185900.0000","1","185900.0000","169000.0000","0.0000","16900.0000","","0.00","0.0000"
"33921","2026/11/25","3","13","中日本高速道路株式会社　新入社員研修PARTⅡ（押さえ）","116"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","180000.0000","163637.0000","0.0000","16363.0000","","0.00","0.0000"
"33930","2026/09/05","9","1","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","R01","会場料収入","0017","鶴(2)","7595.0000","1","7595.0000","6905.0000","0.0000","690.0000","","0.00","0.0000"
"33930","2026/09/05","9","2","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","R01","会場料収入","0019","紬","7595.0000","1","7595.0000","6905.0000","0.0000","690.0000","","0.00","0.0000"
"33930","2026/09/05","9","3","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","R01","会場料収入","0017","鶴(2)","340400.0000","1","204240.0000","185673.0000","0.0000","18567.0000","割引","40.00","136160.0000"
"33930","2026/09/05","9","4","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M02","内部オプション(会議備品)","0012","会場内吊看板　板のみ(600×3600","1100.0000","2","2200.0000","2000.0000","0.0000","200.0000","","0.00","0.0000"
"33930","2026/09/05","9","5","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0014","食事用ペットボトルお茶(500ml)","363.0000","3","1089.0000","990.0000","0.0000","99.0000","","0.00","0.0000"
"33930","2026/09/05","9","6","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0009","アイスコーヒー","550.0000","8","4400.0000","4000.0000","0.0000","400.0000","","0.00","0.0000"
"33930","2026/09/05","9","7","名古屋国税職員労働組合　第　回定期大会","260"," ",""," ","","M10","ミスク(会議ミスク)","0016","水セット","11011.0000","1","11011.0000","10010.0000","0.0000","1001.0000","","0.00","0.0000"
