予約番号,実施日,提供会場枝番,明細枝番,予約宴会名称,主会場ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ科目名称,ﾊﾟｯｹｰｼﾞ商品ｺｰﾄﾞ,ﾊﾟｯｹｰｼﾞ商品名称,科目ｺｰﾄﾞ,科目名称,商品ｺｰﾄﾞ,商品名称,単価,数量,請求金額(GROSS),請求金額(NET),請求金額(ｻｰﾋﾞｽ料),請求金額(消費税),割引名称,割引率,割引金額
"32141","2026/03/28","9999","1","大豊工業㈱　組長会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","120","745200.0000","617520.0000","60000.0000","67680.0000","","0.00","0.0000"
"32141","2026/03/28","1","1","大豊工業㈱　組長会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","120","726000.0000","600000.0000","60000.0000","66000.0000","","0.00","0.0000"
"32141","2026/03/28","1","1","大豊工業㈱　組長会","170","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","120","19200.0000","17520.0000","0.0000","1680.0000","","0.00","0.0000"
"32141","2026/03/28","1","2","大豊工業㈱　組長会","170"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","120","264000.0000","218182.0000","21818.0000","24000.0000","","0.00","0.0000"
"32217","2026/03/04","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32217","2026/03/04","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32218","2026/03/11","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32218","2026/03/11","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32219","2026/03/18","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32219","2026/03/18","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32220","2026/03/25","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32220","2026/03/25","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","1","3300.0000","3000.0000","0.0000","300.0000","","0.00","0.0000"
"32221","2026/04/01","1","1","名古屋市中川区倫理法人会","290"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32221","2026/04/01","1","2","名古屋市中川区倫理法人会","290"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32279","2026/04/08","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32279","2026/04/08","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32280","2026/04/15","1","1","名古屋市中川区倫理法人会","290"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32280","2026/04/15","1","2","名古屋市中川区倫理法人会","290"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32281","2026/04/22","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32281","2026/04/22","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32282","2026/05/13","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32282","2026/05/13","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32305","2026/05/20","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32305","2026/05/20","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32310","2026/05/27","1","1","名古屋市中川区倫理法人会","280"," ",""," ","","R01","会場料収入","0017","鶴(2)","71200.0000","1","71200.0000","64728.0000","0.0000","6472.0000","","0.00","0.0000"
"32310","2026/05/27","1","2","名古屋市中川区倫理法人会","280"," ",""," ","","M02","内部オプション(会議備品)","0001","スクリーン(1800×1800)","3300.0000","2","6600.0000","6000.0000","0.0000","600.0000","","0.00","0.0000"
"32344","2026/05/27","2","1","大東市立住道中学校","170"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","3267.0000","175","571725.0000","472500.0000","47250.0000","51975.0000","","0.00","0.0000"
"32344","2026/05/27","2","2","大東市立住道中学校","170"," ",""," ","","F17","食事","0014","食事用ペットボトルお茶(500ml)","66.0000","175","11550.0000","9546.0000","954.0000","1050.0000","","0.00","0.0000"
"32344","2026/05/27","9999","3","大東市立住道中学校","170","F04","朝食バイキング","0002","朝食バイキング(和洋)TAX10％"," ",""," ","朝食バイキング(和洋)TAX10％","1100.0000","175","192500.0000","175000.0000","0.0000","17500.0000","","0.00","0.0000"
"32344","2026/05/27","4","3","大東市立住道中学校","170","F04","朝食バイキング","0002","朝食バイキング(和洋)TAX10％","F11","朝食バイキング構成用(洋)","0008","朝食バイキング構成用(洋)","550.0000","175","96250.0000","87500.0000","0.0000","8750.0000","","0.00","0.0000"
"32344","2026/05/27","4","3","大東市立住道中学校","170","F04","朝食バイキング","0002","朝食バイキング(和洋)TAX10％","F13","朝食バイキング構成用(和)","0005","朝食バイキング構成用(和)","550.0000","175","96250.0000","87500.0000","0.0000","8750.0000","","0.00","0.0000"
"32448","2026/04/25","4","1","愛知県教友会","260"," ",""," ","","R01","会場料収入","0018","鶴","177200.0000","1","177200.0000","161091.0000","0.0000","16109.0000","","0.00","0.0000"
"32448","2026/04/25","4","2","愛知県教友会","260"," ",""," ","","R01","会場料収入","0026","葵","30300.0000","1","30300.0000","27546.0000","0.0000","2754.0000","","0.00","0.0000"
"32448","2026/04/25","4","3","愛知県教友会","260"," ",""," ","","R01","会場料収入","0025","橘","56200.0000","1","56200.0000","51091.0000","0.0000","5109.0000","","0.00","0.0000"
"32448","2026/04/25","9999","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","6210.0000","150","931500.0000","771900.0000","75000.0000","84600.0000","","0.00","0.0000"
"32448","2026/04/25","4","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","6050.0000","150","907500.0000","750000.0000","75000.0000","82500.0000","","0.00","0.0000"
"32448","2026/04/25","4","4","愛知県教友会","260","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","150","24000.0000","21900.0000","0.0000","2100.0000","","0.00","0.0000"
"32448","2026/04/25","4","5","愛知県教友会","260"," ",""," ","","B01","ご宴会お飲物","0002","飲み放題A(2時間)","2200.0000","150","330000.0000","272728.0000","27272.0000","30000.0000","","0.00","0.0000"
"32448","2026/04/25","4","6","愛知県教友会","260"," ",""," ","","R02","会場料収入(宴会)","0018","富士","330.0000","150","49500.0000","45000.0000","0.0000","4500.0000","","0.00","0.0000"
"32517","2026/04/02","10","1","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0019","紬","404800.0000","1","282520.0000","256837.0000","0.0000","25683.0000","割引","0.00","122280.0000"
"32517","2026/04/02","10","2","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","3","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"32517","2026/04/02","10","3","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"32517","2026/04/02","10","4","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M10","ミスク(会議ミスク)","0020","外注弁当(紙箱,パック茶付)","1790.0000","5","8950.0000","8137.0000","0.0000","813.0000","","0.00","0.0000"
"32517","2026/04/02","10","5","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"32517","2026/04/02","10","6","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"32517","2026/04/02","10","7","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"32517","2026/04/02","10","8","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"32517","2026/04/02","10","9","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"32517","2026/04/02","10","10","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"32517","2026/04/02","10","11","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"32517","2026/04/02","10","12","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"32517","2026/04/02","10","13","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"32517","2026/04/02","10","14","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"32517","2026/04/02","10","15","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"32517","2026/04/02","10","16","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"32517","2026/04/02","10","17","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"32517","2026/04/02","10","18","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"32517","2026/04/02","10","19","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"32517","2026/04/02","10","20","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"32517","2026/04/02","10","21","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"32517","2026/04/02","10","22","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"32517","2026/04/02","10","23","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"32517","2026/04/02","10","24","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"32517","2026/04/02","10","25","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0004","錦","143000.0000","1","100100.0000","91000.0000","0.0000","9100.0000","割引","30.00","42900.0000"
"32517","2026/04/02","10","26","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","R01","会場料収入","0024","楓","180000.0000","1","126000.0000","114546.0000","0.0000","11454.0000","割引","30.00","54000.0000"
"32517","2026/04/02","10","27","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0004","マイク","2200.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","4400.0000"
"32517","2026/04/02","10","28","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0034","延長コード","550.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","1100.0000"
"32517","2026/04/02","10","29","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","M02","内部オプション(会議備品)","0024","ホワイトボード","1100.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","2200.0000"
"32517","2026/04/02","10","30","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","30","54450.0000","45000.0000","4500.0000","4950.0000","","0.00","0.0000"
"32517","2026/04/02","10","31","名鉄観光サービス㈱　令和8年度新入社員研修","200"," ",""," ","","F17","食事","0001","割子弁当(和。ｻ込)","1815.0000","2","3630.0000","3000.0000","300.0000","330.0000","","0.00","0.0000"
"32585","2026/04/01","1","1","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","1","2","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","6","3","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","6","4","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","7","5","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","7","6","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","8","7","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","8","8","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","9","9","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","9","10","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","10","11","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","10","12","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","11","13","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","11","14","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","12","15","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","12","16","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","13","17","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","13","18","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","2","19","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","2","20","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","3","21","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","3","22","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","4","23","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","4","24","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32585","2026/04/01","5","25","中日本高速道路株式会社","116"," ",""," ","","F17","食事","0003","セットメニュー(ご飯お替り可)","2662.0000","140","372680.0000","308000.0000","30800.0000","33880.0000","","0.00","0.0000"
"32585","2026/04/01","5","26","中日本高速道路株式会社","116"," ",""," ","","M12","ミスク(食事ミスク)","0001","食事用ペットボトルお茶(500ml)","66.0000","140","9240.0000","8400.0000","0.0000","840.0000","","0.00","0.0000"
"32586","2026/04/18","2","1","八代高校東海同窓会","280"," ",""," ","","M03","内部オプション(宴会備品)","0002","ワイヤレスマイク(ご宴会)","3300.0000","2","0.0000","0.0000","0.0000","0.0000","割引","100.00","6600.0000"
"32586","2026/04/18","2","2","八代高校東海同窓会","280"," ",""," ","","M03","内部オプション(宴会備品)","0004","司会台(ご宴会)","3300.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","3300.0000"
"32586","2026/04/18","2","3","八代高校東海同窓会","280"," ",""," ","","M03","内部オプション(宴会備品)","0020","演台(ご宴会)","5500.0000","1","0.0000","0.0000","0.0000","0.0000","割引","100.00","5500.0000"
"32586","2026/04/18","9999","4","八代高校東海同窓会","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)"," ",""," ","ご宴会お料理(個々盛り)","5000.0000","60","300000.0000","248760.0000","24000.0000","27240.0000","","0.00","0.0000"
"32586","2026/04/18","2","4","八代高校東海同窓会","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","F03","宴会別注・お子様料理・構成用","0009","(和)折衷/立食/プラン構成用","4840.0000","60","290400.0000","240000.0000","24000.0000","26400.0000","","0.00","0.0000"
"32586","2026/04/18","2","4","八代高校東海同窓会","280","F05","折衷会席風ご宴会お料理(個々盛","0013","ご宴会お料理(個々盛り)","R02","会場料収入(宴会)","0017","宴会場費(コロナ対策料名称変更)","160.0000","60","9600.0000","8760.0000","0.0000","840.0000","","0.00","0.0000"
"32586","2026/04/18","1","5","八代高校東海同窓会","280"," ",""," ","","B01","ご宴会お飲物","0003","飲み放題B(2時間)","2600.0000","60","156000.0000","128927.0000","12892.0000","14181.0000","","0.00","0.0000"
